model,tier,system,qid,type,judge,fuzzy,latency_ms,cost_usd,turns,gt_suspect,over_answered
claude-haiku-4-5,2000,graph-cypher,MH-60,multi-hop,1.0,1.0,14096,0.03635775,3.0,False,False
claude-haiku-4-5,2000,graph,COH-53,cohort,1.0,1.0,5039,0.0223204,2.0,False,False
claude-haiku-4-5,2000,sql-fts,COH-53,cohort,0.0,0.0,4965,0.01544395,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,COH-53,cohort,1.0,1.0,5956,0.0226559,2.0,False,False
claude-haiku-4-5,2000,graph-cypher,COH-53,cohort,1.0,1.0,7354,0.0239529,2.0,False,False
claude-haiku-4-5,2000,graph,TMP-34,temporal,0.5,0.5652173913043478,32205,0.09441355000000001,9.0,False,False
claude-haiku-4-5,2000,sql-fts,TMP-34,temporal,0.0,0.43478260869565216,7529,0.032860200000000006,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,TMP-34,temporal,0.5,0.4782608695652174,20585,0.057114899999999996,5.0,False,False
claude-haiku-4-5,2000,llm-only,TMP-34,temporal,0.5,0.6521739130434783,12120,0.03244895,1.0,False,False
claude-haiku-4-5,2000,graph-cypher,TMP-34,temporal,1.0,0.4782608695652174,21667,0.051088400000000006,6.0,False,False
claude-haiku-4-5,2000,graph,SL-16,simple-lookup,1.0,1.0,8111,0.03180795,3.0,False,False
claude-haiku-4-5,2000,sql-fts,SL-16,simple-lookup,1.0,1.0,3841,0.012973950000000001,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,SL-16,simple-lookup,1.0,1.0,6930,0.024143150000000002,2.0,False,False
claude-haiku-4-5,2000,llm-only,SL-16,simple-lookup,1.0,1.0,3835,0.01736645,1.0,False,False
claude-haiku-4-5,2000,graph-cypher,SL-16,simple-lookup,1.0,1.0,6826,0.024699400000000003,2.0,False,False
claude-haiku-4-5,2000,graph,RSN-73,reasoning,1.0,0.5909090909090909,91462,0.17306105000000002,17.0,False,False
claude-haiku-4-5,2000,sql-fts,RSN-73,reasoning,1.0,0.7727272727272727,14365,0.021088950000000002,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,RSN-73,reasoning,1.0,0.7272727272727273,49740,0.09003920000000001,9.0,False,False
claude-haiku-4-5,2000,llm-only,RSN-73,reasoning,1.0,0.6363636363636364,14288,0.028307699999999998,1.0,False,False
claude-haiku-4-5,2000,graph-cypher,RSN-73,reasoning,1.0,0.6363636363636364,41426,0.09789405,8.0,False,False
claude-haiku-4-5,2000,graph,MH-135,multi-hop,0.5,0.5,9787,0.034432750000000005,3.0,False,False
claude-haiku-4-5,2000,sql-fts,MH-135,multi-hop,0.0,0.0,3116,0.011597699999999999,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,MH-135,multi-hop,1.0,1.0,6257,0.024476200000000004,2.0,False,False
claude-haiku-4-5,2000,llm-only,MH-135,multi-hop,0.0,0.0,3313,0.014173950000000001,1.0,False,False
claude-haiku-4-5,2000,graph-cypher,MH-135,multi-hop,1.0,1.0,8969,0.02676295,2.0,False,False
claude-haiku-4-5,2000,graph,COH-34,cohort,0.5,1.0,23368,0.024298300000000002,2.0,False,False
claude-haiku-4-5,2000,sql-fts,COH-34,cohort,0.0,0.0,8043,0.0169102,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,COH-34,cohort,0.5,0.8000000000000002,8486,0.0256863,2.0,False,False
claude-haiku-4-5,2000,graph-cypher,COH-34,cohort,0.5,0.8000000000000002,11124,0.0262538,2.0,False,False
claude-haiku-4-5,2000,graph,TMP-27,temporal,0.5,0.2222222222222222,14060,0.04328195,4.0,True,False
claude-haiku-4-5,2000,sql-fts,TMP-27,temporal,0.5,0.2222222222222222,4096,0.0129002,1.0,True,False
claude-haiku-4-5,2000,sql-t2s,TMP-27,temporal,0.5,0.6666666666666666,20316,0.046527950000000005,4.0,True,False
claude-haiku-4-5,2000,llm-only,TMP-27,temporal,0.5,0.2222222222222222,7056,0.018495200000000003,1.0,True,False
claude-haiku-4-5,2000,graph-cypher,TMP-27,temporal,1.0,0.4444444444444444,16101,0.046336150000000006,4.0,False,False
claude-haiku-4-5,2000,graph,SL-117,simple-lookup,1.0,1.0,6753,0.02427705,2.0,False,True
claude-haiku-4-5,2000,sql-fts,SL-117,simple-lookup,1.0,1.0,3462,0.0100827,1.0,False,True
claude-haiku-4-5,2000,sql-t2s,SL-117,simple-lookup,1.0,1.0,8207,0.0240208,2.0,False,True
claude-haiku-4-5,2000,llm-only,SL-117,simple-lookup,1.0,1.0,3536,0.011130200000000002,1.0,False,True
claude-haiku-4-5,2000,graph-cypher,SL-117,simple-lookup,1.0,1.0,8183,0.02570955,2.0,False,True
claude-haiku-4-5,2000,graph,RSN-13,reasoning,1.0,0.35294117647058826,17113,0.045079350000000004,6.0,False,False
claude-haiku-4-5,2000,sql-fts,RSN-13,reasoning,0.5,0.35294117647058826,5196,0.0149427,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,RSN-13,reasoning,1.0,0.5294117647058824,15689,0.0367589,3.0,False,False
claude-haiku-4-5,2000,llm-only,RSN-13,reasoning,1.0,0.4117647058823529,6315,0.021825200000000003,1.0,False,False
claude-haiku-4-5,2000,graph-cypher,RSN-13,reasoning,1.0,0.7058823529411765,21781,0.056959300000000004,5.0,False,False
claude-haiku-4-5,2000,graph,MH-96,multi-hop,1.0,1.0,42250,0.12206810000000001,11.0,False,False
claude-haiku-4-5,2000,sql-fts,MH-96,multi-hop,0.0,0.5,7207,0.0176577,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,MH-96,multi-hop,1.0,1.0,17709,0.045428949999999996,4.0,False,False
claude-haiku-4-5,2000,llm-only,MH-96,multi-hop,0.0,0.0,10997,0.02793395,1.0,False,False
claude-haiku-4-5,2000,graph-cypher,MH-96,multi-hop,1.0,1.0,17979,0.0455346,4.0,False,False
claude-haiku-4-5,2000,graph,COH-54,cohort,1.0,1.0,7273,0.02258405,2.0,False,False
claude-haiku-4-5,2000,sql-fts,COH-54,cohort,0.0,0.5,5803,0.015733950000000003,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,COH-54,cohort,1.0,1.0,5838,0.02331955,2.0,False,False
claude-haiku-4-5,2000,graph-cypher,COH-54,cohort,1.0,1.0,6831,0.0234863,2.0,False,False
claude-haiku-4-5,2000,graph,TMP-74,temporal,1.0,1.0,10167,0.038003,2.0,False,False
claude-haiku-4-5,2000,sql-fts,TMP-74,temporal,1.0,1.0,2520,0.029783950000000003,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,TMP-74,temporal,1.0,1.0,6832,0.023460250000000002,2.0,False,False
claude-haiku-4-5,2000,llm-only,TMP-74,temporal,1.0,1.0,2308,0.026272700000000003,1.0,False,False
claude-haiku-4-5,2000,graph-cypher,TMP-74,temporal,1.0,1.0,7985,0.024655999999999997,2.0,False,False
claude-haiku-4-5,2000,graph,SL-199,simple-lookup,1.0,0.8,10682,0.04387715,2.0,False,False
claude-haiku-4-5,2000,sql-fts,SL-199,simple-lookup,1.0,0.7,3114,0.01033895,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,SL-199,simple-lookup,1.0,0.7,7638,0.0246764,2.0,False,False
claude-haiku-4-5,2000,llm-only,SL-199,simple-lookup,1.0,0.8,3867,0.01176145,1.0,False,False
claude-haiku-4-5,2000,graph-cypher,SL-199,simple-lookup,1.0,0.7,6155,0.024275150000000002,2.0,False,False
claude-haiku-4-5,2000,graph,RSN-55,reasoning,1.0,0.5714285714285714,49249,0.11753690000000003,11.0,False,True
claude-haiku-4-5,2000,sql-fts,RSN-55,reasoning,0.0,0.5714285714285714,20740,0.02261895,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,RSN-55,reasoning,1.0,0.5714285714285714,53455,0.08426045,14.0,False,True
claude-haiku-4-5,2000,llm-only,RSN-55,reasoning,1.0,0.2857142857142857,19226,0.028151449999999998,1.0,False,True
claude-haiku-4-5,2000,graph-cypher,RSN-55,reasoning,0.0,0.42857142857142855,99838,0.1994374,18.0,False,False
claude-haiku-4-5,2000,graph,MH-16,multi-hop,1.0,1.0,14546,0.05959395000000001,5.0,False,False
claude-haiku-4-5,2000,sql-fts,MH-16,multi-hop,1.0,1.0,5642,0.0158152,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,MH-16,multi-hop,1.0,1.0,24966,0.035082050000000004,3.0,False,False
claude-haiku-4-5,2000,llm-only,MH-16,multi-hop,1.0,1.0,10343,0.02356395,1.0,False,False
claude-haiku-4-5,2000,graph-cypher,MH-16,multi-hop,1.0,1.0,17151,0.04232215,3.0,False,False
claude-haiku-4-5,2000,graph,COH-35,cohort,0.5,0.8000000000000002,7412,0.024652550000000002,2.0,False,False
claude-haiku-4-5,2000,sql-fts,COH-35,cohort,0.0,0.0,3967,0.0153902,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,COH-35,cohort,0.0,0.6,32489,0.0259068,2.0,False,False
claude-haiku-4-5,2000,graph-cypher,COH-35,cohort,0.5,0.8000000000000002,11730,0.034235749999999995,3.0,False,False
claude-haiku-4-5,2000,graph,TMP-140,temporal,1.0,0.8,11771,0.027771600000000004,2.0,False,False
claude-haiku-4-5,2000,sql-fts,TMP-140,temporal,1.0,0.8,6263,0.01279395,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,TMP-140,temporal,1.0,0.8,7280,0.024153350000000004,2.0,False,False
claude-haiku-4-5,2000,llm-only,TMP-140,temporal,1.0,1.0,4810,0.014747700000000002,1.0,False,False
claude-haiku-4-5,2000,graph-cypher,TMP-140,temporal,1.0,0.8,12857,0.027620850000000002,2.0,False,False
claude-haiku-4-5,2000,graph,SL-74,simple-lookup,1.0,1.0,11981,0.027274700000000002,2.0,False,False
claude-haiku-4-5,2000,sql-fts,SL-74,simple-lookup,1.0,1.0,7263,0.02332395,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,SL-74,simple-lookup,1.0,1.0,9454,0.027515700000000004,2.0,False,False
claude-haiku-4-5,2000,llm-only,SL-74,simple-lookup,1.0,1.0,7876,0.029397700000000002,1.0,False,False
claude-haiku-4-5,2000,graph-cypher,SL-74,simple-lookup,1.0,1.0,11356,0.0276927,2.0,False,False
claude-haiku-4-5,2000,graph,RSN-33,reasoning,0.5,0.5,37339,0.0838682,7.0,False,False
claude-haiku-4-5,2000,sql-fts,RSN-33,reasoning,0.0,0.25,8355,0.0252052,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,RSN-33,reasoning,0.5,0.375,38696,0.10308495,7.0,False,False
claude-haiku-4-5,2000,llm-only,RSN-33,reasoning,0.0,0.375,11536,0.02947145,1.0,False,False
claude-haiku-4-5,2000,graph-cypher,RSN-33,reasoning,0.5,0.5,47033,0.09988235000000001,7.0,False,False
claude-haiku-4-5,2000,graph,MH-61,multi-hop,1.0,1.0,71824,0.1958936,19.0,False,False
claude-haiku-4-5,2000,sql-fts,MH-61,multi-hop,0.0,0.0,5676,0.01519145,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,MH-61,multi-hop,1.0,1.0,8316,0.03305915,3.0,False,False
claude-haiku-4-5,2000,llm-only,MH-61,multi-hop,0.0,0.0,7392,0.0204477,1.0,False,False
claude-haiku-4-5,2000,graph-cypher,MH-61,multi-hop,1.0,1.0,18479,0.0489671,4.0,False,False
claude-haiku-4-5,2000,graph,COH-55,cohort,1.0,1.0,6901,0.02268385,2.0,False,False
claude-haiku-4-5,2000,sql-fts,COH-55,cohort,0.0,0.5,5287,0.0160652,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,COH-55,cohort,1.0,1.0,5402,0.02279685,2.0,False,False
claude-haiku-4-5,2000,graph-cypher,COH-55,cohort,1.0,1.0,9591,0.032897499999999996,3.0,False,False
claude-haiku-4-5,2000,graph,TMP-35,temporal,1.0,0.5217391304347826,17019,0.0434374,4.0,False,False
claude-haiku-4-5,2000,sql-fts,TMP-35,temporal,0.0,0.4782608695652174,7671,0.01994645,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,TMP-35,temporal,1.0,0.5217391304347826,14877,0.0369084,3.0,False,False
claude-haiku-4-5,2000,llm-only,TMP-35,temporal,1.0,0.5217391304347826,8447,0.0296577,1.0,False,False
claude-haiku-4-5,2000,graph-cypher,TMP-35,temporal,1.0,0.4782608695652174,24411,0.04428375,3.0,False,False
claude-haiku-4-5,2000,graph,SL-159,simple-lookup,0.0,0.5,11051,0.050627750000000006,2.0,False,False
claude-haiku-4-5,2000,sql-fts,SL-159,simple-lookup,0.0,0.0,3132,0.00996395,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,SL-159,simple-lookup,1.0,1.0,9427,0.0269956,2.0,False,False
claude-haiku-4-5,2000,llm-only,SL-159,simple-lookup,0.0,0.0,3885,0.01135645,1.0,False,False
claude-haiku-4-5,2000,graph-cypher,SL-159,simple-lookup,0.5,1.0,10573,0.026810599999999997,2.0,False,False
claude-haiku-4-5,2000,graph,RSN-74,reasoning,0.5,0.3333333333333333,31250,0.09207825,10.0,False,False
claude-haiku-4-5,2000,sql-fts,RSN-74,reasoning,1.0,0.5714285714285714,9999,0.03987895,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,RSN-74,reasoning,1.0,0.6190476190476191,46445,0.11916869999999999,9.0,False,False
claude-haiku-4-5,2000,llm-only,RSN-74,reasoning,1.0,0.42857142857142855,8957,0.0281977,1.0,False,False
claude-haiku-4-5,2000,graph-cypher,RSN-74,reasoning,1.0,0.6666666666666666,19803,0.05543215,5.0,False,False
claude-haiku-4-5,2000,graph,MH-136,multi-hop,1.0,0.5,13697,0.037735500000000005,4.0,False,False
claude-haiku-4-5,2000,sql-fts,MH-136,multi-hop,0.0,0.0,4255,0.01320895,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,MH-136,multi-hop,1.0,1.0,7704,0.0238428,2.0,False,False
claude-haiku-4-5,2000,llm-only,MH-136,multi-hop,0.0,0.0,3915,0.0181552,1.0,False,False
claude-haiku-4-5,2000,graph-cypher,MH-136,multi-hop,1.0,1.0,10187,0.0274458,2.0,False,False
claude-haiku-4-5,2000,graph,COH-36,cohort,0.5,0.8000000000000002,9299,0.024393750000000002,2.0,False,False
claude-haiku-4-5,2000,sql-fts,COH-36,cohort,0.0,0.0,6275,0.016580200000000003,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,COH-36,cohort,0.5,0.8000000000000002,16917,0.0371388,3.0,False,False
claude-haiku-4-5,2000,graph-cypher,COH-36,cohort,0.5,0.8000000000000002,14581,0.036338050000000004,3.0,False,False
claude-haiku-4-5,2000,graph,TMP-28,temporal,0.5,0.6666666666666666,9981,0.03372605,3.0,False,False
claude-haiku-4-5,2000,sql-fts,TMP-28,temporal,0.0,0.2222222222222222,7021,0.01392895,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,TMP-28,temporal,0.5,0.5555555555555556,45776,0.03691805,3.0,False,False
claude-haiku-4-5,2000,llm-only,TMP-28,temporal,0.5,0.6666666666666666,6753,0.017537700000000003,1.0,False,False
claude-haiku-4-5,2000,graph-cypher,TMP-28,temporal,0.5,0.6666666666666666,12582,0.03634445,3.0,False,False
claude-haiku-4-5,2000,graph,SL-30,simple-lookup,1.0,1.0,8093,0.03489525,3.0,False,False
claude-haiku-4-5,2000,sql-fts,SL-30,simple-lookup,1.0,1.0,2406,0.01831895,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,SL-30,simple-lookup,1.0,1.0,9311,0.023356550000000004,2.0,False,False
claude-haiku-4-5,2000,llm-only,SL-30,simple-lookup,1.0,1.0,4494,0.026837700000000003,1.0,False,False
claude-haiku-4-5,2000,graph-cypher,SL-30,simple-lookup,1.0,1.0,9100,0.0357977,3.0,False,False
claude-haiku-4-5,2000,graph,RSN-14,reasoning,1.0,0.7058823529411765,20917,0.050882449999999996,10.0,False,False
claude-haiku-4-5,2000,sql-fts,RSN-14,reasoning,0.5,0.11764705882352941,5823,0.01426645,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,RSN-14,reasoning,1.0,0.6470588235294118,24045,0.045023350000000004,3.0,False,False
claude-haiku-4-5,2000,llm-only,RSN-14,reasoning,1.0,0.23529411764705882,6665,0.02028645,1.0,False,False
claude-haiku-4-5,2000,graph-cypher,RSN-14,reasoning,1.0,0.5882352941176471,24655,0.05590025,5.0,False,False
claude-haiku-4-5,2000,graph,MH-97,multi-hop,1.0,1.0,15962,0.06625805,5.0,False,False
claude-haiku-4-5,2000,sql-fts,MH-97,multi-hop,0.0,0.0,7615,0.023992700000000002,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,MH-97,multi-hop,1.0,1.0,14716,0.048982250000000005,4.0,False,False
claude-haiku-4-5,2000,llm-only,MH-97,multi-hop,0.0,0.5,6487,0.025758950000000003,1.0,False,False
claude-haiku-4-5,2000,graph-cypher,MH-97,multi-hop,1.0,1.0,22143,0.04620725,4.0,False,False
claude-haiku-4-5,2000,graph,COH-56,cohort,1.0,1.0,5854,0.0224828,2.0,False,False
claude-haiku-4-5,2000,sql-fts,COH-56,cohort,0.0,0.5,5634,0.016072700000000002,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,COH-56,cohort,1.0,1.0,8161,0.02338155,2.0,False,False
claude-haiku-4-5,2000,graph-cypher,COH-56,cohort,1.0,1.0,6598,0.02374205,2.0,False,False
claude-haiku-4-5,2000,graph,TMP-75,temporal,1.0,1.0,5458,0.031964900000000004,2.0,False,False
claude-haiku-4-5,2000,sql-fts,TMP-75,temporal,1.0,1.0,2452,0.0171452,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,TMP-75,temporal,1.0,1.0,6041,0.023568400000000003,2.0,False,False
claude-haiku-4-5,2000,llm-only,TMP-75,temporal,1.0,1.0,2590,0.02646145,1.0,False,False
claude-haiku-4-5,2000,graph-cypher,TMP-75,temporal,1.0,1.0,8929,0.02532915,2.0,False,False
claude-haiku-4-5,2000,graph,SL-118,simple-lookup,0.0,0.2857142857142857,6184,0.0236821,2.0,False,False
claude-haiku-4-5,2000,sql-fts,SL-118,simple-lookup,0.5,1.0,4283,0.0139927,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,SL-118,simple-lookup,0.5,1.0,11291,0.02846185,2.0,False,False
claude-haiku-4-5,2000,llm-only,SL-118,simple-lookup,0.5,1.0,5974,0.019446449999999997,1.0,False,False
claude-haiku-4-5,2000,graph-cypher,SL-118,simple-lookup,0.5,1.0,11590,0.027530600000000002,2.0,False,False
claude-haiku-4-5,2000,graph,RSN-56,reasoning,0.5,0.4,63916,0.13864200000000002,13.0,True,False
claude-haiku-4-5,2000,sql-fts,RSN-56,reasoning,0.5,0.6,20322,0.0256452,1.0,True,False
claude-haiku-4-5,2000,sql-t2s,RSN-56,reasoning,0.5,0.5,54849,0.12732770000000002,10.0,True,False
claude-haiku-4-5,2000,llm-only,RSN-56,reasoning,0.5,0.2,16841,0.029718949999999997,1.0,True,False
claude-haiku-4-5,2000,graph-cypher,RSN-56,reasoning,0.5,0.6,53752,0.11727445,10.0,True,False
claude-haiku-4-5,2000,graph,MH-17,multi-hop,1.0,1.0,16312,0.05125190000000001,5.0,False,False
claude-haiku-4-5,2000,sql-fts,MH-17,multi-hop,1.0,1.0,4736,0.01497395,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,MH-17,multi-hop,1.0,1.0,13826,0.033788700000000005,3.0,False,False
claude-haiku-4-5,2000,llm-only,MH-17,multi-hop,1.0,1.0,3801,0.020627700000000002,1.0,False,False
claude-haiku-4-5,2000,graph-cypher,MH-17,multi-hop,1.0,1.0,11978,0.0348532,3.0,False,False
claude-haiku-4-5,2000,graph,COH-37,cohort,0.5,0.6,8171,0.024829900000000002,2.0,False,False
claude-haiku-4-5,2000,sql-fts,COH-37,cohort,0.0,0.0,9956,0.01821395,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,COH-37,cohort,0.5,0.8000000000000002,13127,0.03434895,3.0,False,False
claude-haiku-4-5,2000,graph,TMP-141,temporal,0.5,0.75,11342,0.02670165,2.0,False,False
claude-haiku-4-5,2000,sql-fts,TMP-141,temporal,0.0,0.5,8940,0.01528645,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,TMP-141,temporal,0.5,1.0,9438,0.02617415,2.0,False,False
claude-haiku-4-5,2000,llm-only,TMP-141,temporal,0.0,0.75,10384,0.020020200000000002,1.0,False,False
claude-haiku-4-5,2000,graph-cypher,TMP-141,temporal,0.5,0.75,14705,0.026907900000000002,2.0,False,False
claude-haiku-4-5,2000,graph,SL-200,simple-lookup,1.0,0.9,22043,0.051258450000000004,5.0,False,False
claude-haiku-4-5,2000,sql-fts,SL-200,simple-lookup,1.0,0.4,25682,0.0112152,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,SL-200,simple-lookup,1.0,0.8,6471,0.0245303,2.0,False,False
claude-haiku-4-5,2000,llm-only,SL-200,simple-lookup,1.0,0.2,4096,0.01446395,1.0,False,False
claude-haiku-4-5,2000,graph-cypher,SL-200,simple-lookup,1.0,0.8,7294,0.0240548,2.0,False,False
claude-haiku-4-5,2000,graph,RSN-34,reasoning,1.0,0.4375,37201,0.08615325,9.0,False,False
claude-haiku-4-5,2000,sql-fts,RSN-34,reasoning,0.5,0.3125,9743,0.02465645,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,RSN-34,reasoning,0.5,0.625,36057,0.06388920000000001,3.0,False,False
claude-haiku-4-5,2000,llm-only,RSN-34,reasoning,0.5,0.375,12833,0.02941145,1.0,False,False
claude-haiku-4-5,2000,graph-cypher,RSN-34,reasoning,0.5,0.75,32306,0.06053425000000001,4.0,False,False
claude-haiku-4-5,2000,graph,MH-62,multi-hop,0.0,0.0,45710,0.1363261,14.0,False,False
claude-haiku-4-5,2000,sql-fts,MH-62,multi-hop,0.0,0.0,5056,0.01823645,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,MH-62,multi-hop,1.0,1.0,15687,0.04282225,4.0,False,False
claude-haiku-4-5,2000,llm-only,MH-62,multi-hop,0.0,0.3333333333333333,11328,0.023426449999999998,1.0,False,False
claude-haiku-4-5,2000,graph-cypher,MH-62,multi-hop,1.0,1.0,12121,0.0437942,4.0,False,False
claude-haiku-4-5,2000,graph,COH-61,cohort,0.0,0.0,8064,0.016266750000000003,1.0,False,False
claude-haiku-4-5,2000,sql-fts,COH-61,cohort,0.0,0.0,4765,0.0157302,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,COH-61,cohort,1.0,1.0,10010,0.0276526,2.0,False,False
claude-haiku-4-5,2000,graph-cypher,COH-61,cohort,1.0,1.0,8193,0.0266781,2.0,False,False
claude-haiku-4-5,2000,graph,TMP-36,temporal,1.0,0.5217391304347826,16374,0.04525685,5.0,False,False
claude-haiku-4-5,2000,sql-fts,TMP-36,temporal,0.0,0.34782608695652173,6491,0.0202577,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,TMP-36,temporal,1.0,0.6086956521739131,18111,0.045355950000000006,4.0,False,False
claude-haiku-4-5,2000,llm-only,TMP-36,temporal,1.0,0.43478260869565216,5804,0.028256450000000002,1.0,False,False
claude-haiku-4-5,2000,graph-cypher,TMP-36,temporal,1.0,0.5652173913043478,15256,0.052554100000000006,4.0,False,False
claude-haiku-4-5,2000,graph,SL-75,simple-lookup,1.0,1.0,9104,0.025589900000000002,2.0,False,False
claude-haiku-4-5,2000,sql-fts,SL-75,simple-lookup,1.0,1.0,8577,0.01887395,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,SL-75,simple-lookup,1.0,1.0,9372,0.0252654,2.0,False,False
claude-haiku-4-5,2000,llm-only,SL-75,simple-lookup,1.0,1.0,5283,0.0234852,1.0,False,False
claude-haiku-4-5,2000,graph,RSN-75,reasoning,1.0,0.7058823529411765,52288,0.13986099999999999,13.0,False,False
claude-haiku-4-5,2000,sql-fts,RSN-75,reasoning,1.0,0.5294117647058824,13137,0.0189152,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,RSN-75,reasoning,0.5,0.7058823529411765,27178,0.0492625,5.0,False,False
claude-haiku-4-5,2000,llm-only,RSN-75,reasoning,1.0,0.5294117647058824,11853,0.02320895,1.0,False,False
claude-haiku-4-5,2000,graph-cypher,RSN-75,reasoning,0.5,0.5882352941176471,45611,0.0825252,7.0,False,False
claude-haiku-4-5,2000,graph,MH-137,multi-hop,1.0,1.0,25382,0.0703677,7.0,False,False
claude-haiku-4-5,2000,sql-fts,MH-137,multi-hop,0.0,0.0,3698,0.01159145,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,MH-137,multi-hop,1.0,1.0,8618,0.0253737,2.0,False,False
claude-haiku-4-5,2000,llm-only,MH-137,multi-hop,0.0,0.0,5206,0.0140352,1.0,False,False
claude-haiku-4-5,2000,graph-cypher,MH-137,multi-hop,1.0,1.0,16411,0.03851695,3.0,False,False
claude-haiku-4-5,2000,graph,COH-40,cohort,1.0,1.0,6704,0.02279845,2.0,False,False
claude-haiku-4-5,2000,sql-fts,COH-40,cohort,0.0,0.0,3129,0.0152952,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,COH-40,cohort,1.0,1.0,10626,0.0241772,2.0,False,False
claude-haiku-4-5,2000,graph-cypher,COH-40,cohort,1.0,1.0,6301,0.023183950000000002,2.0,False,False
claude-haiku-4-5,2000,graph,SL-160,simple-lookup,0.0,0.0,26015,0.07901245000000001,8.0,True,False
claude-haiku-4-5,2000,sql-fts,SL-160,simple-lookup,0.0,0.0,3780,0.0114527,1.0,True,False
claude-haiku-4-5,2000,sql-t2s,SL-160,simple-lookup,0.0,0.5,6835,0.025053000000000002,2.0,True,False
claude-haiku-4-5,2000,llm-only,SL-160,simple-lookup,0.0,0.0,4334,0.014886450000000002,1.0,True,False
claude-haiku-4-5,2000,graph-cypher,SL-160,simple-lookup,0.0,0.5,10834,0.033622200000000005,3.0,True,False
claude-haiku-4-5,2000,graph,RSN-15,reasoning,1.0,0.4666666666666667,25603,0.0552148,6.0,False,False
claude-haiku-4-5,2000,sql-fts,RSN-15,reasoning,0.5,0.13333333333333333,6570,0.013725200000000002,1.0,False,False
claude-haiku-4-5,2000,sql-t2s,RSN-15,reasoning,1.0,0.6666666666666666,30765,0.06636065,6.0,False,False
